area_type,area_code,area_name,scope,n_blocks,uhi_mean,uhi_p10,uhi_p90,canopy_mean,canopy_p10,canopy_p90,coolest_mb_code,coolest_uhi,coolest_canopy_pct
SA2,210031236,Coburg North,ALL,153,9.0802,8.0362,10.3633,9.8836,1.6015,18.6721,20470891000,5.8312,1.1636
SA2,210031237,Fawkner,ALL,150,9.3733,8.8509,9.9874,7.3671,4.5237,9.8095,20714860000,7.2903,31.5511
SA2,210031239,Pascoe Vale,ALL,283,9.3742,8.8655,9.9801,10.562,5.2809,15.485,20469160000,7.5271,18.3757
SA2,210031438,Glenroy,ALL,253,9.6372,9.1784,10.3786,8.4173,4.1256,12.7822,20473740000,6.9929,6.1858
SA2,210031439,Gowanbrae,ALL,26,10.9101,10.4644,11.4028,5.5393,2.7301,8.7945,20714900000,9.6977,8.4839
SA2,210031440,Hadfield,ALL,69,9.5312,9.2857,10.0556,6.7828,3.7653,10.2727,20472390000,7.6795,10.9078
SA2,210041240,Sunbury,ALL,127,8.4134,7.2338,9.3933,13.9358,5.2191,21.3443,20303930000,5.3137,14.2313
SA2,210041241,Sunbury - South,ALL,320,9.271,8.2845,10.4898,9.6619,2.913,16.2975,20303602000,6.9361,35.6365
SA2,210051242,Broadmeadows,ALL,141,9.2155,8.5841,9.9348,8.4147,4.8679,11.8876,20295162000,6.8077,9.089
SA2,210051243,Campbellfield - Coolaroo,ALL,243,9.2184,8.247,10.2216,5.6046,1.6088,9.801,20294912000,3.9905,4.2082
SA2,210051245,Gladstone Park - Westmeadows,ALL,203,9.9935,9.0785,10.6529,9.2332,4.3232,14.0207,20295942000,7.207,12.1803
SA2,210051246,Greenvale - Bulla,ALL,160,9.3527,8.5294,10.2033,7.8215,1.0401,14.4397,20714150000,7.1181,4.3577
SA2,210051247,Meadow Heights,ALL,135,9.6047,9.1883,10.1651,6.8323,3.5019,10.9829,20714010000,7.6536,17.4632
SA2,210051248,Melbourne Airport,ALL,3,11.0995,10.3693,11.8199,3.4102,1.1094,5.2695,20301021000,10.1806,4.5141
SA2,210051249,Roxburgh Park - Somerton,ALL,179,9.3939,8.5316,9.9616,6.964,2.2009,11.6067,20296330000,4.8856,2.3625
SA2,210051250,Tullamarine,ALL,94,9.8899,9.0315,10.6937,6.9985,2.8134,11.4673,20290270000,7.6982,5.1585
SA2,210051441,Craigieburn - Central,ALL,73,8.4723,7.9238,8.8772,7.7148,5.2903,10.4723,20631952610,7.5543,11.2599
SA2,210051442,Craigieburn - North,ALL,96,8.7608,7.791,9.6122,6.9463,3.2606,12.2102,20300681500,7.0753,9.2179
SA2,210051443,Craigieburn - South,ALL,150,8.7904,7.7411,9.8016,7.1046,1.9449,10.2869,20714190000,5.8231,9.8052
SA2,210051444,Craigieburn - West,ALL,119,9.2014,8.3253,9.8684,2.6477,0.498,5.626,20631973150,5.7606,4.5009
SA2,210051445,Mickleham - Yuroke,ALL,9,8.9999,8.5968,9.5356,2.3531,0.6484,4.6474,20301030000,8.2541,1.8662
SA2,211011251,Bayswater,ALL,167,8.0057,7.1399,8.9798,11.5659,3.7209,17.2928,20328541000,2.5066,6.8195
SA2,211011254,Knoxfield - Scoresby,ALL,177,7.8801,6.6583,9.0653,12.3158,3.6224,18.8051,20338040000,1.0689,10.7163
SA2,211011255,Lysterfield,ALL,55,7.3886,6.8414,8.0897,16.032,9.4317,21.732,20341260000,2.8485,55.4636
SA2,211011256,Rowville - Central,ALL,142,7.9238,7.1341,8.7116,12.3963,8.0525,16.5107,20631985740,3.127,8.6587
SA2,211011257,Rowville - North,ALL,76,7.8452,5.9052,8.9778,11.1194,6.2139,16.1163,20339620000,2.3058,18.4851
SA2,211011258,Rowville - South,ALL,99,8.1383,6.0501,9.2906,13.7321,6.7613,21.7489,20341240000,2.5513,18.5364
SA2,211011259,Wantirna,ALL,145,8.033,7.1281,8.8415,15.2085,10.1093,19.7894,20337333000,4.3904,39.1066
SA2,211011260,Wantirna South,ALL,177,8.2516,7.4047,9.0998,13.0102,7.9776,17.4631,20336732000,4.2187,31.4135
SA2,211011446,Boronia,ALL,283,7.1646,5.8209,8.3067,18.1636,9.0327,29.9368,20333610000,1.7528,38.5202
SA2,211011447,Ferntree Gully (North),ALL,171,6.7446,4.9368,8.1161,18.5287,10.3939,29.0962,20333600000,1.7598,34.7168
SA2,211011448,Ferntree Gully (South) - Upper Ferntree Gully,ALL,186,7.0028,5.0197,8.249,16.5131,7.4183,26.2304,20332560000,1.4097,54.16
SA2,211011449,The Basin,ALL,47,4.3629,1.7273,6.3523,35.5265,20.6121,51.931,20631990990,0.433,53.6751
SA2,211021261,Donvale - Park Orchards,ALL,189,6.4844,4.0851,8.6953,27.0545,13.4975,43.2464,20357260000,2.7314,55.9793
SA2,211021262,Warrandyte - Wonga Park,ALL,110,5.3846,3.866,6.7828,33.4215,20.7152,43.3054,20719890000,2.3614,27.6543
SA2,211031263,Bayswater North,ALL,156,7.0103,5.7735,8.214,18.7811,7.6394,28.7052,20386960000,3.4457,43.0454
SA2,211031265,Croydon Hills - Warranwood,ALL,190,6.8048,5.2538,7.996,24.9208,15.3561,38.6924,20386490000,3.7527,50.8505
SA2,211031266,Ringwood,ALL,262,7.5235,6.2501,8.9433,15.5284,6.1787,23.0898,20390370000,4.7561,3.9813
SA2,211031267,Ringwood East,ALL,247,6.7576,5.551,7.7598,22.6013,14.5414,32.3233,20384710000,4.1614,37.8154
SA2,211031268,Ringwood North,ALL,105,6.4507,5.2288,7.6041,24.6321,14.603,37.6612,20389420000,4.1264,56.8523
SA2,211031450,Croydon - East,ALL,204,7.2855,6.3167,8.48,19.0108,8.5106,26.2976,20386090000,4.7876,36.6028
SA2,211031451,Croydon - West,ALL,155,7.1005,5.6566,8.2899,19.7821,8.9123,28.5406,20386940000,4.3717,36.4626
SA2,211031452,Croydon South,ALL,57,6.6317,5.7254,7.427,21.2455,13.5388,29.1095,20383430000,4.6311,37.899
SA2,211041269,Forest Hill,ALL,118,8.0281,7.2481,8.7109,16.7356,10.977,24.2299,20595790000,6.2294,31.1959
SA2,211041270,Mitcham (Vic.),ALL,214,7.7165,6.2124,9.0071,20.1835,9.6897,30.1965,20631992670,3.6989,45.6638
SA2,211041271,Nunawading,ALL,149,7.9269,7.1502,8.6841,16.4334,5.4599,24.8233,20599221000,5.6823,1.0092
SA2,211041272,Vermont,ALL,117,7.6182,6.6706,8.6086,19.6363,11.0934,28.8214,20598500000,4.0999,47.982
SA2,211041273,Vermont South,ALL,123,8.1987,6.9982,9.2355,17.0415,11.1655,25.62,20599460000,3.1907,30.8062
SA2,211051274,Belgrave - Selby,ALL,62,4.9515,3.2856,6.5788,44.8735,32.0177,56.854,20650462000,1.2943,47.5909
SA2,211051275,Chirnside Park,ALL,96,7.4994,6.6928,8.3576,14.4665,7.2268,20.0258,20656413000,4.9527,8.3453
SA2,211051276,Healesville - Yarra Glen,ALL,141,4.8502,2.6085,6.9244,28.1479,12.518,48.4657,20659900000,1.1755,25.6943
SA2,211051277,Kilsyth,ALL,104,6.7015,5.7714,7.4389,19.3514,11.4137,27.907,20658020000,3.7576,23.1028
SA2,211051278,Lilydale - Coldstream,ALL,211,7.0487,5.0141,8.5261,18.3226,7.3856,31.3575,20657170000,1.6425,19.1859
SA2,211051279,Monbulk - Silvan,ALL,38,5.3851,3.7393,6.9922,32.1277,18.5019,44.2248,20661900000,1.7128,50.5433
SA2,211051280,Montrose,ALL,68,4.7128,3.0016,6.1455,34.751,22.684,45.9072,20658490000,1.9566,47.4185
SA2,211051281,Mooroolbark,ALL,240,6.9989,5.879,8.2221,18.6147,10.7949,27.3267,20631933950,2.8123,42.4415
SA2,211051282,Mount Dandenong - Olinda,ALL,5,0.1788,-0.5768,1.4458,54.3052,47.1333,61.428,20651170000,-0.6071,61.9786
SA2,211051283,Mount Evelyn,ALL,97,5.3688,3.829,6.9684,36.4025,20.4689,51.472,20711940000,1.8604,69.3717
SA2,211051284,Upwey - Tecoma,ALL,104,4.652,2.6347,6.8242,43.9722,31.4905,55.1028,20648600000,0.8547,48.7136
SA2,211051285,Wandin - Seville,ALL,52,6.733,5.0212,8.2545,25.1252,16.6195,36.1323,20661350000,3.6627,24.075
SA2,211051286,Yarra Valley,ALL,166,4.4996,0.9722,8.781,32.9489,17.0281,50.4698,20647734000,-3.0492,34.1667
SA2,212011287,Beaconsfield - Officer,ALL,139,11.3619,8.6747,14.1844,8.5142,1.1569,18.8202,20703080000,4.6005,56.3155
SA2,212011288,Bunyip - Garfield,ALL,78,6.8584,4.9473,8.5305,13.3571,4.4425,25.7794,20101511000,3.9766,10.4084
SA2,212011289,Emerald - Cockatoo,ALL,165,4.3446,2.3734,6.8683,44.3073,25.0081,60.1054,20101820000,0.9462,43.2483
SA2,212011290,Koo Wee Rup,ALL,41,9.9764,8.7708,11.7174,6.652,0.1605,11.5655,20631963290,8.4579,3.7154
SA2,212011291,Pakenham - North,ALL,169,11.8382,10.4626,13.2958,7.4404,1.2046,13.247,20105180000,5.9958,15.2519
SA2,212011292,Pakenham - South,ALL,321,11.7384,9.9244,13.3185,6.3264,0.8123,12.1316,20631921330,5.2034,2.4829
SA2,212021293,Berwick - North,ALL,283,10.9232,9.5207,12.1448,15.3493,7.9369,23.4406,20115730000,6.0883,19.2267
SA2,212021294,Berwick - South,ALL,238,12.5474,11.0788,14.0491,9.1714,3.4266,14.4985,20631956200,6.6848,0.8067
SA2,212021295,Doveton,ALL,140,8.1873,7.478,8.7835,10.4553,5.9625,17.1192,20704020000,5.0975,23.0716
SA2,212021297,Hallam,ALL,127,9.1242,8.1723,10.2101,8.4606,2.9391,14.6688,20124271000,5.1954,3.4509
SA2,212021299,Narre Warren North,ALL,89,8.0104,5.8172,10.2485,15.6071,7.5991,26.9075,20123570000,2.8662,54.2899
SA2,212021453,Endeavour Hills - North,ALL,127,7.8927,5.3926,9.1685,12.9557,7.2959,21.6212,20703570000,3.5092,32.034
SA2,212021454,Endeavour Hills - South,ALL,151,8.694,7.8164,9.6339,11.2534,6.9011,17.1025,20703640000,3.7204,10.6736
SA2,212021455,Narre Warren - North East,ALL,133,11.4662,10.2565,12.2685,9.8307,6.7076,12.994,20125320000,7.8593,3.383
SA2,212021456,Narre Warren - South West,ALL,168,11.0445,8.872,12.514,10.8975,4.3168,16.0726,20704060000,6.2893,10.7023
SA2,212031300,Cranbourne,ALL,251,11.6658,9.2553,13.7787,10.0567,3.2338,15.6391,20632003910,6.0409,23.1221
SA2,212031301,Cranbourne East,ALL,208,13.8462,12.5921,15.0063,3.5907,0.784,6.8482,20631998330,9.2246,1.7293
SA2,212031302,Cranbourne North,ALL,178,12.4148,8.8785,14.9054,7.4837,1.8134,14.394,20121300000,7.305,19.9096
SA2,212031303,Cranbourne South,ALL,56,9.9628,8.5692,12.1972,8.7773,2.1141,16.2897,20632003180,5.4076,17.1067
SA2,212031304,Cranbourne West,ALL,134,10.3847,9.1955,11.7454,4.9093,0.9264,9.7799,20631926570,6.6501,5.3664
SA2,212031305,Hampton Park - Lynbrook,ALL,243,9.4595,8.5019,10.6818,8.7424,4.1965,13.2266,20121550000,5.3273,3.3
SA2,212031306,Lynbrook - Lyndhurst,ALL,120,10.2251,9.1603,11.4757,6.3122,1.6975,12.1329,20631901180,6.2287,0.7234
SA2,212031308,Pearcedale - Tooradin,ALL,73,7.9399,5.6773,10.2835,17.5131,5.7585,30.2776,20128340000,2.7575,0.0448
SA2,212031457,Narre Warren South (East),ALL,117,12.89,11.0525,14.2658,10.1436,5.029,16.0736,20114841000,7.1557,1.7709
SA2,212031458,Narre Warren South (West),ALL,138,12.4844,9.8826,14.0485,8.6192,4.8138,14.7986,20111200000,8.1923,17.4066
SA2,212041309,Clarinda - Oakleigh South,ALL,129,9.9181,9.1771,10.6761,8.3475,4.3599,13.0272,20319420000,6.7187,19.8122
SA2,212041310,Clayton South,ALL,159,9.7067,9.0659,10.5503,7.1326,2.9651,9.9458,20317530000,5.8406,45.9691
SA2,212041311,Dandenong,ALL,502,9.2019,8.0106,10.4271,7.2721,1.8936,13.2585,20631943960,0.9939,4.1175
SA2,212041312,Dandenong North,ALL,257,8.616,8.0926,9.2069,9.2355,5.5214,13.0948,20711360000,4.4118,20.9178
SA2,212041313,Dingley Village,ALL,119,9.7668,8.864,10.4043,13.0228,8.1172,18.2871,20676740000,7.084,24.7672
SA2,212041314,Keysborough,ALL,280,9.9829,8.9529,11.2311,6.8077,0.9404,10.8758,20631994350,5.6247,3.432
SA2,212041316,Noble Park North,ALL,83,8.5517,7.8775,9.2975,8.999,6.7917,11.4896,20224100000,5.8393,9.5243
SA2,212041317,Springvale,ALL,249,9.271,8.374,10.1906,7.5068,4.0434,11.5549,20234080000,5.4354,28.0584
SA2,212041318,Springvale South,ALL,124,9.8747,9.3415,10.4421,8.7516,4.8548,13.0643,20687020000,7.9782,33.3125
SA2,212041459,Noble Park - East,ALL,153,8.8709,8.1163,9.4209,10.8472,6.2457,16.6869,20223210000,6.7199,35.9413
SA2,212041460,Noble Park - West,ALL,204,9.4718,8.9915,10.0977,8.1348,4.58,11.065,20224993000,7.8095,13.7778
SA2,212051319,Ashwood - Chadstone,ALL,227,8.4108,7.617,9.2164,13.0192,7.425,18.1083,20426090000,5.5905,41.012
SA2,212051320,Clayton,ALL,233,9.0019,8.0876,9.7473,9.6587,4.6076,15.4608,20443610000,4.8842,1.0133
SA2,212051321,Glen Waverley - East,ALL,213,8.2665,7.5914,8.9633,15.5672,10.4874,20.1022,20434530000,3.0358,20.8315
SA2,212051322,Glen Waverley - West,ALL,240,8.2226,7.409,8.9951,14.8433,8.9942,20.4634,20705970000,5.9335,54.4949
SA2,212051323,Mount Waverley - North,ALL,180,8.0414,7.2474,8.8091,16.9461,11.2212,22.8313,20705820000,5.2884,44.8774
SA2,212051324,Mount Waverley - South,ALL,256,8.1231,7.0932,9.0507,14.7123,7.5848,22.2105,20442920000,4.5001,56.5025
SA2,212051325,Mulgrave,ALL,223,8.6922,8.0237,9.2909,11.0406,5.4361,15.7801,20435350000,4.4538,20.7063
SA2,212051326,Oakleigh - Huntingdale,ALL,313,8.6855,7.8364,9.5688,10.5251,3.6884,16.7428,20631943030,6.0736,13.738
SA2,212051327,Wheelers Hill,ALL,203,8.253,7.5799,8.9965,15.9067,9.6663,23.5823,20435120000,4.1123,33.9692
SA2,213011328,Ardeer - Albion,ALL,101,10.4822,9.8017,11.3743,8.385,4.6464,14.0052,20700870000,8.7102,9.8404
SA2,213011329,Cairnlea,ALL,102,11.5667,10.0421,12.2794,7.4737,2.9272,13.7678,20700800000,8.2124,7.8956
SA2,213011330,Deer Park - Derrimut,ALL,289,11.0967,9.8701,12.5625,5.2686,1.4244,9.1902,20631923010,1.898,1.4776
SA2,213011331,Delahey,ALL,89,11.4093,10.9797,12.015,5.2474,2.0786,8.4789,20080820000,9.9643,3.4461
SA2,213011332,Keilor Downs,ALL,156,10.8133,10.3324,11.386,7.5266,3.7012,11.8438,20079490000,9.4027,9.7854
SA2,213011333,Kings Park (Vic.),ALL,144,10.9672,10.5132,11.6364,5.5001,2.5523,7.5592,20082670000,9.0731,7.5908
SA2,213011334,St Albans - North,ALL,220,10.611,10.145,11.1941,6.6101,3.7183,9.4525,20075910000,9.5551,5.2154
SA2,213011335,St Albans - South,ALL,182,10.9468,10.371,11.721,5.362,2.8115,7.9076,20089450000,9.7666,4.0076
SA2,213011336,Sunshine,ALL,135,10.0886,9.0346,11.1642,9.0583,3.2725,14.9439,20089981000,7.9163,4.2152
SA2,213011337,Sunshine North,ALL,183,10.6285,10.0251,11.418,4.9817,0.6797,8.4819,20093373000,7.0128,36.9218
SA2,213011338,Sunshine West,ALL,207,10.234,9.3356,11.2125,6.7007,2.6883,10.3871,20092274000,4.3717,2.0572
SA2,213011339,Sydenham,ALL,122,11.574,11.0646,12.1081,5.5484,3.0394,8.2269,20631978730,10.9507,8.0027
SA2,213011340,Taylors Lakes,ALL,174,10.7136,10.0922,11.1966,7.4222,3.9378,11.6295,20079740000,6.6,16.1862
SA2,213021341,Altona,ALL,209,7.4124,5.9853,8.5651,8.527,3.3839,12.9697,20276230000,-1.094,0.3022
SA2,213021342,Altona Meadows,ALL,222,9.4518,8.4044,10.4373,6.0499,2.6586,9.6653,20689840000,4.0298,0.0908
SA2,213021343,Altona North,ALL,182,8.9081,7.9994,9.781,7.585,4.0387,12.0796,20669820000,4.1116,8.2637
SA2,213021344,Newport,ALL,262,7.5884,6.1923,9.1295,10.4005,4.6474,15.4883,20285920000,-0.9612,0.0011
SA2,213021345,Seabrook,ALL,64,9.6219,7.7306,10.6535,9.0086,4.3174,17.1733,20670060000,5.9468,4.3781
SA2,213021346,Williamstown,ALL,264,6.1566,4.5007,7.5031,9.8653,2.1036,18.4102,20669400000,2.7304,3.4022
SA2,213031347,Braybrook,ALL,219,9.9317,8.9325,10.8471,8.1054,3.8516,11.9409,20631967390,4.7076,2.8356
SA2,213031348,Footscray,ALL,258,9.5405,8.4321,10.714,8.2305,2.5744,14.1207,20668260000,6.339,14.1806
SA2,213031349,Maribyrnong,ALL,147,10.0717,8.632,11.2652,9.4324,4.3234,15.8969,20631989030,4.4666,3.1602
SA2,213031350,Seddon - Kingsville,ALL,115,8.1634,6.9149,9.2929,9.3637,4.074,13.515,20374910000,6.7182,8.5453
SA2,213031351,West Footscray - Tottenham,ALL,154,9.6648,8.8599,10.5254,8.6927,3.3033,12.91,20377268000,7.4157,2.5153
SA2,213031352,Yarraville,ALL,203,8.3981,7.3385,9.4685,10.7553,5.7686,16.1805,20377290000,6.5129,26.8064
SA2,213041355,Hillside,ALL,201,10.3024,9.471,11.2812,4.7741,0.5835,9.3182,20403230000,8.3106,1.6405
SA2,213041356,Melton,ALL,240,10.9353,9.7517,12.0734,7.9464,1.8951,14.0555,20631912720,8.3325,3.4093
SA2,213041357,Melton South,ALL,261,11.0699,9.6221,12.7164,5.4901,0.5881,9.9273,20631936590,8.1494,7.8009
SA2,213041358,Melton West,ALL,191,11.449,10.3165,12.8475,4.8779,0.5539,10.0812,20631989700,9.1355,14.9503
SA2,213041359,Rockbank - Mount Cottrell,ALL,25,10.3786,8.5163,11.7371,2.9786,0.5404,6.4851,20632001660,7.9749,0.3238
SA2,213041360,Taylors Hill,ALL,160,10.8002,9.4831,12.0403,4.9473,1.7176,7.8652,20631921560,7.661,2.3136
SA2,213041461,Burnside,ALL,48,11.3482,10.2685,12.1553,5.3949,1.7413,7.9199,20701140000,8.9521,12.8114
SA2,213041462,Burnside Heights,ALL,46,11.716,10.8618,12.5481,4.748,2.4981,7.9809,20631949040,9.1173,11.6301
SA2,213041463,Caroline Springs,ALL,194,9.4542,7.8325,11.3593,6.7514,2.6581,10.2669,20631951360,5.2487,2.932
SA2,213051361,Hoppers Crossing - North,ALL,221,9.5526,7.2163,11.2052,6.4737,3.0373,9.8951,20626360000,6.2673,4.0199
SA2,213051362,Hoppers Crossing - South,ALL,212,8.3855,7.4073,10.8738,7.6722,5.0304,10.5557,20628570000,5.8337,1.5248
SA2,213051363,Laverton,ALL,140,10.3796,9.2303,11.7304,5.0812,0.7014,9.872,20630613000,7.5251,0.4929
SA2,213051365,Tarneit,ALL,288,8.8948,8.0432,9.7015,3.3427,0.5656,6.234,20631810000,5.8244,11.8753
SA2,213051366,Truganina,ALL,209,11.4417,9.8999,12.4014,2.3743,0.4801,5.3695,20631848300,7.7141,7.0255
SA2,213051368,Werribee - South,ALL,166,7.1195,5.0927,8.3502,9.732,2.9968,15.7158,20712210000,2.7651,47.1008
SA2,213051369,Wyndham Vale,ALL,228,8.94,7.8236,9.7492,4.9353,0.882,9.4906,20631999210,6.5518,5.2606
SA2,213051464,Point Cook - East,ALL,149,8.6761,4.6304,10.9345,3.1158,0.0892,8.5368,20690180000,1.1628,0.008
SA2,213051465,Point Cook - North,ALL,204,11.0284,10.1325,11.8788,5.2806,2.404,8.102,20690090000,6.9154,18.9285
