mb_code16,warming_level,days_label,days_lower,days_upper
20482542000,3.0,10-15,10,15
20482543000,3.0,10-15,10,15
20482570000,3.0,10-15,10,15
20482580000,3.0,10-15,10,15
20482662000,3.0,10-15,10,15
20482670000,3.0,10-15,10,15
20482711000,3.0,10-15,10,15
20443552000,3.0,15+,15,
20482712000,3.0,10-15,10,15
20491550000,3.0,5-10,5,10
20451620000,3.0,15+,15,
20443630000,3.0,15+,15,
20451630000,3.0,15+,15,
20451651000,3.0,15+,15,
20451660000,3.0,15+,15,
20443540000,3.0,15+,15,
20472820000,3.0,15+,15,
20443560000,3.0,15+,15,
20443570000,3.0,15+,15,
20443580000,3.0,15+,15,
20443590000,3.0,15+,15,
20443602000,3.0,15+,15,
20443610000,3.0,15+,15,
20443620000,3.0,15+,15,
20443642000,3.0,15+,15,
20443643000,3.0,15+,15,
20443644000,3.0,15+,15,
20443650000,3.0,15+,15,
20443660000,3.0,15+,15,
20443680000,3.0,15+,15,
20443690000,3.0,15+,15,
20443700000,3.0,15+,15,
20443710000,3.0,15+,15,
20443720000,3.0,15+,15,
20452540000,3.0,15+,15,
20452550000,3.0,15+,15,
20443880000,3.0,15+,15,
20443890000,3.0,15+,15,
20443900000,3.0,15+,15,
20443910000,3.0,15+,15,
20443920000,3.0,15+,15,
20443930000,3.0,15+,15,
20443940000,3.0,15+,15,
20443950000,3.0,15+,15,
20443960000,3.0,15+,15,
20443971000,3.0,15+,15,
20443972000,3.0,15+,15,
20443973000,3.0,15+,15,
20443974000,3.0,15+,15,
20443975000,3.0,15+,15,
20443976000,3.0,15+,15,
20473640000,3.0,15+,15,
20443980000,3.0,15+,15,
20443990000,3.0,15+,15,
20444000000,3.0,15+,15,
20452843000,3.0,15+,15,
20452844000,3.0,15+,15,
20452850000,3.0,15+,15,
20452860000,3.0,15+,15,
20452870000,3.0,15+,15,
20452880000,3.0,15+,15,
20452890000,3.0,15+,15,
20452900000,3.0,15+,15,
20452910000,3.0,15+,15,
20449840000,3.0,15+,15,
20449860000,3.0,15+,15,
20449870000,3.0,15+,15,
20449880000,3.0,15+,15,
20444230000,3.0,15+,15,
20444240000,3.0,15+,15,
20444250000,3.0,15+,15,
20444260000,3.0,15+,15,
20444270000,3.0,15+,15,
20444280000,3.0,15+,15,
20444310000,3.0,15+,15,
20444320000,3.0,15+,15,
20444340000,3.0,15+,15,
20444350000,3.0,15+,15,
20453110000,3.0,15+,15,
20453120000,3.0,15+,15,
20453130000,3.0,15+,15,
20453140000,3.0,15+,15,
20453150000,3.0,15+,15,
20450070000,3.0,15+,15,
20449620000,3.0,15+,15,
20450080000,3.0,15+,15,
20450090000,3.0,15+,15,
20450100000,3.0,15+,15,
20450110000,3.0,15+,15,
20450120000,3.0,15+,15,
20450130000,3.0,15+,15,
20450140000,3.0,15+,15,
20450160000,3.0,15+,15,
20450170000,3.0,15+,15,
20450180000,3.0,15+,15,
20450190000,3.0,15+,15,
20450200000,3.0,15+,15,
20450210000,3.0,15+,15,
20450230000,3.0,15+,15,
20491600000,3.0,5-10,5,10
20491610000,3.0,5-10,5,10
20491620000,3.0,5-10,5,10
20491630000,3.0,5-10,5,10
20491640000,3.0,5-10,5,10
20491650000,3.0,5-10,5,10
20491660000,3.0,10-15,10,15
20491680000,3.0,5-10,5,10
20470750000,3.0,15+,15,
20470760000,3.0,15+,15,
20470770000,3.0,15+,15,
20470781000,3.0,15+,15,
20470782000,3.0,15+,15,
20470790000,3.0,15+,15,
20449630000,3.0,15+,15,
20470800000,3.0,15+,15,
20470810000,3.0,15+,15,
20470841000,3.0,15+,15,
20470842000,3.0,15+,15,
20470843000,3.0,15+,15,
20470851000,3.0,15+,15,
20470854000,3.0,15+,15,
20479240000,3.0,10-15,10,15
20479250000,3.0,10-15,10,15
20479260000,3.0,10-15,10,15
20452570000,3.0,15+,15,
20452580000,3.0,15+,15,
20452590000,3.0,15+,15,
20452600000,3.0,15+,15,
20452610000,3.0,15+,15,
20452620000,3.0,15+,15,
20449640000,3.0,15+,15,
20449650000,3.0,15+,15,
20449660000,3.0,15+,15,
20449680000,3.0,15+,15,
20449690000,3.0,15+,15,
20449700000,3.0,15+,15,
20449710000,3.0,15+,15,
20449720000,3.0,15+,15,
20449730000,3.0,15+,15,
20449741000,3.0,15+,15,
20449950000,3.0,15+,15,
20449960000,3.0,15+,15,
20449742000,3.0,15+,15,
20449743000,3.0,15+,15,
20449750000,3.0,15+,15,
20449760000,3.0,15+,15,
20453990000,3.0,15+,15,
20449770000,3.0,15+,15,
20456860000,3.0,15+,15,
20449910000,3.0,15+,15,
20449921000,3.0,15+,15,
20449922000,3.0,15+,15,
20449923000,3.0,15+,15,
20449924000,3.0,15+,15,
20449925000,3.0,15+,15,
20449930000,3.0,15+,15,
20449940000,3.0,15+,15,
20449970000,3.0,15+,15,
20449980000,3.0,15+,15,
20449990000,3.0,15+,15,
20450000000,3.0,15+,15,
20452842000,3.0,15+,15,
20450010000,3.0,15+,15,
20450020000,3.0,15+,15,
20450030000,3.0,15+,15,
20450041000,3.0,15+,15,
20450042000,3.0,15+,15,
20450043000,3.0,15+,15,
20450044000,3.0,15+,15,
20457400000,3.0,15+,15,
20457410000,3.0,15+,15,
20457420000,3.0,15+,15,
20457430000,3.0,15+,15,
20450953000,3.0,15+,15,
20450954000,3.0,15+,15,
20450955000,3.0,15+,15,
20450961000,3.0,15+,15,
20450962000,3.0,15+,15,
20450971000,3.0,15+,15,
20450980000,3.0,15+,15,
20450240000,3.0,15+,15,
20450250000,3.0,15+,15,
20450260000,3.0,15+,15,
20450270000,3.0,15+,15,
20450280000,3.0,15+,15,
20450300000,3.0,15+,15,
20450310000,3.0,15+,15,
20450320000,3.0,15+,15,
20450330000,3.0,15+,15,
20450340000,3.0,15+,15,
20450350000,3.0,15+,15,
20450360000,3.0,15+,15,
20460750000,3.0,15+,15,
20460771000,3.0,15+,15,
20460772000,3.0,15+,15,
20460773000,3.0,15+,15,
20460774000,3.0,15+,15,
20451171000,3.0,15+,15,
20451172000,3.0,15+,15,
20451173000,3.0,15+,15,
20451174000,3.0,15+,15,
20451175000,3.0,15+,15,
20451176000,3.0,15+,15,
20451180000,3.0,15+,15,
20451190000,3.0,15+,15,
20451200000,3.0,15+,15,
20451230000,3.0,15+,15,
20451241000,3.0,15+,15,
20477360000,3.0,15+,15,
20451242000,3.0,15+,15,
20451250000,3.0,15+,15,
20451260000,3.0,15+,15,
20451270000,3.0,15+,15,
20479270000,3.0,10-15,10,15
20479280000,3.0,10-15,10,15
20479290000,3.0,10-15,10,15
20471605000,3.0,15+,15,
20471606000,3.0,15+,15,
20471611000,3.0,15+,15,
20471612000,3.0,15+,15,
20471613000,3.0,15+,15,
20471620000,3.0,15+,15,
20471630000,3.0,15+,15,
20471640000,3.0,15+,15,
20471650000,3.0,15+,15,
20471660000,3.0,15+,15,
20471671000,3.0,15+,15,
20471672000,3.0,15+,15,
20471673000,3.0,15+,15,
20471674000,3.0,15+,15,
20471680000,3.0,15+,15,
20471690000,3.0,15+,15,
20471700000,3.0,15+,15,
20471710000,3.0,15+,15,
20471720000,3.0,15+,15,
20471730000,3.0,15+,15,
20475210000,3.0,15+,15,
20475230000,3.0,15+,15,
20475241000,3.0,15+,15,
20456870000,3.0,15+,15,
20456880000,3.0,15+,15,
20456890000,3.0,15+,15,
20456900000,3.0,15+,15,
20456910000,3.0,15+,15,
20450700000,3.0,15+,15,
20450710000,3.0,15+,15,
20450720000,3.0,15+,15,
20450730000,3.0,15+,15,
20450740000,3.0,15+,15,
20450750000,3.0,15+,15,
20450760000,3.0,15+,15,
20450770000,3.0,15+,15,
20450781000,3.0,15+,15,
20450782000,3.0,15+,15,
20450783000,3.0,15+,15,
20450784000,3.0,15+,15,
20450790000,3.0,15+,15,
20450800000,3.0,15+,15,
20450812000,3.0,15+,15,
20450813000,3.0,15+,15,
20450820000,3.0,15+,15,
20450832000,3.0,15+,15,
20450834000,3.0,15+,15,
20450840000,3.0,15+,15,
20450851000,3.0,15+,15,
20450852000,3.0,15+,15,
20450860000,3.0,15+,15,
20450870000,3.0,15+,15,
20450880000,3.0,15+,15,
20450890000,3.0,15+,15,
20450910000,3.0,15+,15,
20472810000,3.0,15+,15,
20450990000,3.0,15+,15,
20451000000,3.0,15+,15,
20451010000,3.0,15+,15,
20451020000,3.0,15+,15,
20451030000,3.0,15+,15,
20451040000,3.0,15+,15,
20451050000,3.0,15+,15,
20451060000,3.0,15+,15,
20451070000,3.0,15+,15,
20451080000,3.0,15+,15,
20451090000,3.0,15+,15,
20451100000,3.0,15+,15,
20451110000,3.0,15+,15,
20451120000,3.0,15+,15,
20451130000,3.0,15+,15,
20454000000,3.0,15+,15,
20454010000,3.0,15+,15,
20454020000,3.0,15+,15,
20451826000,3.0,15+,15,
20451827000,3.0,15+,15,
20451828000,3.0,15+,15,
20451829000,3.0,15+,15,
20451830000,3.0,15+,15,
20451850000,3.0,15+,15,
20451860000,3.0,15+,15,
20451871000,3.0,15+,15,
20451280000,3.0,15+,15,
20451290000,3.0,15+,15,
20451300000,3.0,15+,15,
20451310000,3.0,15+,15,
20451322000,3.0,15+,15,
20451330000,3.0,15+,15,
20451370000,3.0,15+,15,
20451380000,3.0,15+,15,
20454250000,3.0,15+,15,
20454260000,3.0,15+,15,
20454270000,3.0,15+,15,
20454281000,3.0,15+,15,
20454282000,3.0,15+,15,
20452110000,3.0,15+,15,
20452120000,3.0,15+,15,
20452130000,3.0,15+,15,
20452140000,3.0,15+,15,
20452150000,3.0,15+,15,
20452160000,3.0,15+,15,
20452171000,3.0,15+,15,
20452172000,3.0,15+,15,
20452173000,3.0,15+,15,
20452174000,3.0,15+,15,
20452175000,3.0,15+,15,
20452176000,3.0,15+,15,
20452180000,3.0,15+,15,
20452190000,3.0,15+,15,
20452200000,3.0,15+,15,
20475242000,3.0,15+,15,
20475250000,3.0,15+,15,
20475260000,3.0,15+,15,
20475270000,3.0,15+,15,
20475280000,3.0,15+,15,
20472590000,3.0,15+,15,
20472600000,3.0,15+,15,
20472610000,3.0,15+,15,
20472620000,3.0,15+,15,
20472640000,3.0,15+,15,
20472650000,3.0,15+,15,
20472660000,3.0,15+,15,
20472670000,3.0,15+,15,
20472680000,3.0,15+,15,
20472700000,3.0,15+,15,
20472710000,3.0,15+,15,
20472740000,3.0,15+,15,
20472760000,3.0,15+,15,
20472770000,3.0,15+,15,
20472780000,3.0,15+,15,
20472790000,3.0,15+,15,
20472800000,3.0,15+,15,
20472830000,3.0,15+,15,
20472840000,3.0,15+,15,
20472850000,3.0,15+,15,
20472861000,3.0,15+,15,
20476540000,3.0,15+,15,
20476550000,3.0,15+,15,
20476560000,3.0,15+,15,
20476570000,3.0,15+,15,
20476580000,3.0,15+,15,
20453700000,3.0,15+,15,
20453710000,3.0,15+,15,
20453720000,3.0,15+,15,
20453730000,3.0,15+,15,
20453740000,3.0,15+,15,
20453750000,3.0,15+,15,
20451691000,3.0,15+,15,
20451692000,3.0,15+,15,
20451693000,3.0,15+,15,
20451950000,3.0,15+,15,
20451694000,3.0,15+,15,
20451695000,3.0,15+,15,
20451700000,3.0,15+,15,
20451711000,3.0,15+,15,
20451712000,3.0,15+,15,
20451720000,3.0,15+,15,
20451730000,3.0,15+,15,
20451740000,3.0,15+,15,
20451750000,3.0,15+,15,
20451760000,3.0,15+,15,
20451770000,3.0,15+,15,
20451780000,3.0,15+,15,
20451790000,3.0,15+,15,
20451800000,3.0,15+,15,
20451811000,3.0,15+,15,
20452960000,3.0,15+,15,
20451812000,3.0,15+,15,
20451813000,3.0,15+,15,
20451814000,3.0,15+,15,
20451821000,3.0,15+,15,
20451822000,3.0,15+,15,
20454870000,3.0,15+,15,
20454880000,3.0,15+,15,
20454890000,3.0,15+,15,
20451872000,3.0,15+,15,
20451873000,3.0,15+,15,
20451920000,3.0,15+,15,
20451931000,3.0,15+,15,
20451932000,3.0,15+,15,
20451940000,3.0,15+,15,
20451960000,3.0,15+,15,
20451990000,3.0,15+,15,
20452000000,3.0,15+,15,
20452011000,3.0,15+,15,
20452012000,3.0,15+,15,
20455200000,3.0,15+,15,
20455210000,3.0,15+,15,
20455220000,3.0,15+,15,
20455230000,3.0,15+,15,
20455240000,3.0,15+,15,
20455250000,3.0,15+,15,
20455260000,3.0,15+,15,
20455270000,3.0,15+,15,
20452920000,3.0,15+,15,
20452930000,3.0,15+,15,
20474410000,3.0,15+,15,
20452940000,3.0,15+,15,
20452950000,3.0,15+,15,
20452970000,3.0,15+,15,
20452980000,3.0,15+,15,
20452990000,3.0,15+,15,
20452210000,3.0,15+,15,
20452220000,3.0,15+,15,
20452230000,3.0,15+,15,
20452240000,3.0,15+,15,
20452250000,3.0,15+,15,
20455530000,3.0,15+,15,
20455540000,3.0,15+,15,
20455550000,3.0,15+,15,
20455560000,3.0,15+,15,
20455570000,3.0,15+,15,
20455580000,3.0,15+,15,
20455590000,3.0,15+,15,
20473650000,3.0,15+,15,
20473660000,3.0,15+,15,
20473670000,3.0,15+,15,
20473690000,3.0,15+,15,
20473700000,3.0,15+,15,
20473710000,3.0,15+,15,
20473720000,3.0,15+,15,
20473730000,3.0,15+,15,
20473740000,3.0,15+,15,
20473750000,3.0,15+,15,
20473760000,3.0,15+,15,
20473780000,3.0,15+,15,
20473790000,3.0,15+,15,
20473800000,3.0,15+,15,
20473810000,3.0,15+,15,
20473830000,3.0,15+,15,
20473840000,3.0,15+,15,
20473850000,3.0,15+,15,
20473860000,3.0,15+,15,
20476590000,3.0,15+,15,
20476600000,3.0,15+,15,
20476610000,3.0,15+,15,
20476630000,3.0,15+,15,
20476640000,3.0,15+,15,
20476651000,3.0,15+,15,
20495278800,3.0,10-15,10,15
20495278900,3.0,10-15,10,15
20495280000,3.0,10-15,10,15
20495290000,3.0,10-15,10,15
20471151000,3.0,15+,15,
20495300000,3.0,10-15,10,15
20495310000,3.0,10-15,10,15
20495320000,3.0,10-15,10,15
20495331000,3.0,10-15,10,15
20454900000,3.0,15+,15,
20454910000,3.0,15+,15,
20454920000,3.0,15+,15,
20454930000,3.0,15+,15,
20452630000,3.0,15+,15,
20452640000,3.0,15+,15,
20452650000,3.0,15+,15,
20452660000,3.0,15+,15,
20452670000,3.0,15+,15,
20452680000,3.0,15+,15,
20452690000,3.0,15+,15,
20452701000,3.0,15+,15,
20452702000,3.0,15+,15,
20452703000,3.0,15+,15,
20452704000,3.0,15+,15,
20452710000,3.0,15+,15,
20452720000,3.0,15+,15,
20452730000,3.0,15+,15,
20452740000,3.0,15+,15,
20452750000,3.0,15+,15,
20452760000,3.0,15+,15,
20452770000,3.0,15+,15,
20452780000,3.0,15+,15,
20452790000,3.0,15+,15,
20452800000,3.0,15+,15,
20452810000,3.0,15+,15,
20452820000,3.0,15+,15,
20452830000,3.0,15+,15,
20452841000,3.0,15+,15,
20456070000,3.0,15+,15,
20456080000,3.0,15+,15,
20453000000,3.0,15+,15,
20453010000,3.0,15+,15,
20453020000,3.0,15+,15,
20453030000,3.0,15+,15,
20453040000,3.0,15+,15,
20453050000,3.0,15+,15,
20453060000,3.0,15+,15,
20453070000,3.0,15+,15,
20453090000,3.0,15+,15,
20453100000,3.0,15+,15,
20456230000,3.0,15+,15,
20467050000,3.0,15+,15,
20457450000,3.0,15+,15,
20457460000,3.0,15+,15,
20457470000,3.0,15+,15,
20457480000,3.0,15+,15,
20457491000,3.0,15+,15,
20457492000,3.0,15+,15,
20492840000,3.0,5-10,5,10
20457495000,3.0,15+,15,
20477320000,3.0,15+,15,
20477332000,3.0,15+,15,
20477340000,3.0,15+,15,
20477350000,3.0,15+,15,
20477370000,3.0,15+,15,
20477380000,3.0,15+,15,
20477390000,3.0,15+,15,
20477400000,3.0,15+,15,
20477420000,3.0,15+,15,
20477430000,3.0,15+,15,
20477461000,3.0,15+,15,
20477462000,3.0,15+,15,
20478810000,3.0,10-15,10,15
20465592000,3.0,15+,15,
20478820000,3.0,10-15,10,15
20478830000,3.0,10-15,10,15
20478840000,3.0,10-15,10,15
20478850000,3.0,10-15,10,15
20474480000,3.0,15+,15,
20478860000,3.0,10-15,10,15
20478870000,3.0,10-15,10,15
20478880000,3.0,10-15,10,15
20478890000,3.0,10-15,10,15
20478900000,3.0,10-15,10,15
20478910000,3.0,10-15,10,15
20478920000,3.0,10-15,10,15
20478940000,3.0,10-15,10,15
20478950000,3.0,10-15,10,15
20492850000,3.0,5-10,5,10
20492860000,3.0,5-10,5,10
20492870000,3.0,5-10,5,10
20492880000,3.0,5-10,5,10
20492890000,3.0,5-10,5,10
20492900000,3.0,5-10,5,10
20492910000,3.0,5-10,5,10
20492920000,3.0,5-10,5,10
20492930000,3.0,5-10,5,10
20492940000,3.0,5-10,5,10
20492950000,3.0,5-10,5,10
20492960000,3.0,5-10,5,10
20492970000,3.0,5-10,5,10
20492981000,3.0,5-10,5,10
20483990000,3.0,5-10,5,10
20493950000,3.0,5-10,5,10
20474370000,3.0,15+,15,
20474380000,3.0,15+,15,
20474390000,3.0,15+,15,
20474400000,3.0,15+,15,
20474420000,3.0,15+,15,
20474441000,3.0,15+,15,
20474442000,3.0,15+,15,
20474443000,3.0,15+,15,
20474450000,3.0,15+,15,
20474460000,3.0,15+,15,
20474470000,3.0,15+,15,
20476100000,3.0,15+,15,
20474490000,3.0,15+,15,
20465523000,3.0,15+,15,
20465530000,3.0,15+,15,
20465540000,3.0,15+,15,
20465550000,3.0,15+,15,
20465561000,3.0,15+,15,
20465562000,3.0,15+,15,
20465570000,3.0,15+,15,
20465582000,3.0,15+,15,
20465591000,3.0,15+,15,
20465602000,3.0,15+,15,
20465611000,3.0,15+,15,
20475611000,3.0,15+,15,
20475612000,3.0,15+,15,
20475620000,3.0,15+,15,
20475630000,3.0,15+,15,
20475640000,3.0,15+,15,
20475650000,3.0,15+,15,
20475660000,3.0,15+,15,
20475670000,3.0,15+,15,
20475680000,3.0,15+,15,
20474850000,3.0,15+,15,
20474860000,3.0,15+,15,
20474870000,3.0,15+,15,
20474880000,3.0,15+,15,
20474891000,3.0,15+,15,
20474892000,3.0,15+,15,
20476000000,3.0,15+,15,
20465800000,3.0,15+,15,
20465810000,3.0,15+,15,
20465820000,3.0,15+,15,
20465830000,3.0,15+,15,
20465840000,3.0,15+,15,
20465850000,3.0,15+,15,
20465860000,3.0,15+,15,
20465870000,3.0,15+,15,
20465880000,3.0,15+,15,
20475940000,3.0,15+,15,
20475950000,3.0,15+,15,
20475960000,3.0,15+,15,
20475970000,3.0,15+,15,
20475980000,3.0,15+,15,
20475990000,3.0,15+,15,
20476010000,3.0,15+,15,
20476020000,3.0,15+,15,
20476031000,3.0,15+,15,
20476032000,3.0,15+,15,
20476040000,3.0,15+,15,
20476050000,3.0,15+,15,
20476060000,3.0,15+,15,
20476070000,3.0,15+,15,
20476080000,3.0,15+,15,
20476090000,3.0,15+,15,
20483750000,3.0,5-10,5,10
20483770000,3.0,5-10,5,10
20493710000,3.0,5-10,5,10
20493730000,3.0,5-10,5,10
20493740000,3.0,5-10,5,10
20493750000,3.0,5-10,5,10
20493760000,3.0,5-10,5,10
20493770000,3.0,5-10,5,10
20493810000,3.0,5-10,5,10
20493820000,3.0,5-10,5,10
20493830000,3.0,5-10,5,10
20493840000,3.0,5-10,5,10
20484860000,3.0,5-10,5,10
20484870000,3.0,5-10,5,10
20484880000,3.0,5-10,5,10
20484890000,3.0,5-10,5,10
20484900000,3.0,5-10,5,10
20493960000,3.0,5-10,5,10
20485180000,3.0,5-10,5,10
20493970000,3.0,5-10,5,10
20493980000,3.0,5-10,5,10
20493990000,3.0,5-10,5,10
20475800000,3.0,15+,15,
20494050000,3.0,5-10,5,10
20494090000,3.0,5-10,5,10
20485190000,3.0,5-10,5,10
20485200000,3.0,5-10,5,10
20485220000,3.0,10-15,10,15
20485240000,3.0,10-15,10,15
20485250000,3.0,5-10,5,10
20485260000,3.0,5-10,5,10
20485270000,3.0,5-10,5,10
20485280000,3.0,5-10,5,10
20485290000,3.0,5-10,5,10
20485300000,3.0,5-10,5,10
20485310000,3.0,5-10,5,10
20495380000,3.0,10-15,10,15
20475700000,3.0,15+,15,
20475710000,3.0,15+,15,
20475720000,3.0,15+,15,
20475730000,3.0,15+,15,
20466810000,3.0,15+,15,
20475740000,3.0,15+,15,
20475760000,3.0,15+,15,
20475770000,3.0,15+,15,
20475780000,3.0,15+,15,
20475790000,3.0,15+,15,
20475811000,3.0,15+,15,
20475812000,3.0,15+,15,
20475813000,3.0,15+,15,
20466722000,3.0,15+,15,
20466723000,3.0,15+,15,
20466730000,3.0,15+,15,
20466740000,3.0,15+,15,
20466750000,3.0,15+,15,
20466760000,3.0,15+,15,
20466770000,3.0,15+,15,
20466780000,3.0,15+,15,
20466790000,3.0,15+,15,
20466800000,3.0,15+,15,
20476850000,3.0,15+,15,
20476870000,3.0,15+,15,
20476880000,3.0,15+,15,
20476890000,3.0,15+,15,
20476900000,3.0,15+,15,
20476910000,3.0,15+,15,
20476921000,3.0,15+,15,
20476922000,3.0,15+,15,
20476930000,3.0,15+,15,
20476110000,3.0,15+,15,
20476120000,3.0,15+,15,
20476130000,3.0,15+,15,
20476140000,3.0,15+,15,
20467030000,3.0,15+,15,
20467040000,3.0,15+,15,
20467060000,3.0,15+,15,
20467080000,3.0,15+,15,
20467090000,3.0,15+,15,
20467100000,3.0,15+,15,
20467110000,3.0,15+,15,
20477111000,3.0,15+,15,
20477112000,3.0,15+,15,
20477120000,3.0,15+,15,
20477131000,3.0,15+,15,
20477132000,3.0,15+,15,
20477141000,3.0,15+,15,
20477142000,3.0,15+,15,
20477150000,3.0,15+,15,
20477171000,3.0,15+,15,
20477180000,3.0,15+,15,
20477190000,3.0,15+,15,
20477200000,3.0,15+,15,
20477230000,3.0,15+,15,
20477241000,3.0,15+,15,
20477260000,3.0,15+,15,
20477270000,3.0,15+,15,
20484930000,3.0,5-10,5,10
20484940000,3.0,5-10,5,10
20484950000,3.0,5-10,5,10
20484960000,3.0,5-10,5,10
20495180000,3.0,10-15,10,15
20495190000,3.0,10-15,10,15
20495200000,3.0,10-15,10,15
20495210000,3.0,5-10,5,10
20495220000,3.0,10-15,10,15
20495232000,3.0,10-15,10,15
20495241000,3.0,10-15,10,15
20495242000,3.0,10-15,10,15
20495260000,3.0,10-15,10,15
20495271000,3.0,5-10,5,10
20495273000,3.0,5-10,5,10
20495276100,3.0,10-15,10,15
20495276200,3.0,10-15,10,15
20495276400,3.0,10-15,10,15
20495277000,3.0,10-15,10,15
20495278300,3.0,10-15,10,15
20495390000,3.0,10-15,10,15
20495401000,3.0,10-15,10,15
20495402000,3.0,10-15,10,15
20495403000,3.0,10-15,10,15
20495410000,3.0,10-15,10,15
20495420000,3.0,10-15,10,15
20495440000,3.0,10-15,10,15
20495450000,3.0,10-15,10,15
20495460000,3.0,5-10,5,10
20495471000,3.0,5-10,5,10
20495473000,3.0,5-10,5,10
20495480000,3.0,5-10,5,10
20495490000,3.0,5-10,5,10
20495501000,3.0,5-10,5,10
20495502000,3.0,5-10,5,10
20495510000,3.0,5-10,5,10
20486410000,3.0,5-10,5,10
20486420000,3.0,5-10,5,10
20486430000,3.0,5-10,5,10
20486440000,3.0,5-10,5,10
20486450000,3.0,5-10,5,10
20486460000,3.0,5-10,5,10
20486470000,3.0,5-10,5,10
20486480000,3.0,5-10,5,10
20486490000,3.0,5-10,5,10
20486500000,3.0,5-10,5,10
20486510000,3.0,5-10,5,10
20468060000,3.0,15+,15,
20482880000,3.0,5-10,5,10
20482890000,3.0,5-10,5,10
20476940000,3.0,15+,15,
20476951000,3.0,15+,15,
20476971000,3.0,15+,15,
20476990000,3.0,15+,15,
20477000000,3.0,15+,15,
20477010000,3.0,15+,15,
20477020000,3.0,15+,15,
20467990000,3.0,15+,15,
20468000000,3.0,15+,15,
20468010000,3.0,15+,15,
20468030000,3.0,15+,15,
20468050000,3.0,15+,15,
20468070000,3.0,15+,15,
20468080000,3.0,15+,15,
20468090000,3.0,15+,15,
20468100000,3.0,15+,15,
20468110000,3.0,15+,15,
20468120000,3.0,15+,15,
20478190000,3.0,10-15,10,15
20478200000,3.0,10-15,10,15
20478210000,3.0,10-15,10,15
20478220000,3.0,10-15,10,15
20478230000,3.0,10-15,10,15
20478240000,3.0,10-15,10,15
20478250000,3.0,10-15,10,15
20477290000,3.0,15+,15,
20465621000,3.0,15+,15,
20477300000,3.0,15+,15,
20468350000,3.0,15+,15,
20468360000,3.0,15+,15,
20468390000,3.0,15+,15,
20468400000,3.0,15+,15,
20468410000,3.0,15+,15,
20468420000,3.0,15+,15,
20468430000,3.0,15+,15,
20468440000,3.0,15+,15,
20468450000,3.0,15+,15,
20468460000,3.0,15+,15,
20468470000,3.0,15+,15,
20468480000,3.0,15+,15,
20468490000,3.0,15+,15,
20468500000,3.0,15+,15,
20478612000,3.0,10-15,10,15
20478613000,3.0,10-15,10,15
20478620000,3.0,10-15,10,15
20478631000,3.0,10-15,10,15
20478633000,3.0,10-15,10,15
20478634000,3.0,10-15,10,15
20478635000,3.0,10-15,10,15
20478636000,3.0,10-15,10,15
20478640000,3.0,10-15,10,15
20478650000,3.0,10-15,10,15
20478660000,3.0,10-15,10,15
20478670000,3.0,10-15,10,15
20478680000,3.0,10-15,10,15
20478690000,3.0,10-15,10,15
20465622000,3.0,15+,15,
20496960000,3.0,10-15,10,15
20496970000,3.0,10-15,10,15
20496980000,3.0,10-15,10,15
20496990000,3.0,10-15,10,15
20497000000,3.0,10-15,10,15
20497010000,3.0,10-15,10,15
20497030000,3.0,10-15,10,15
20497050000,3.0,10-15,10,15
20497060000,3.0,10-15,10,15
20497070000,3.0,10-15,10,15
20497081000,3.0,10-15,10,15
20497082000,3.0,10-15,10,15
20497090000,3.0,10-15,10,15
20497100000,3.0,10-15,10,15
20497110000,3.0,10-15,10,15
20497120000,3.0,10-15,10,15
20497130000,3.0,10-15,10,15
20479391000,3.0,10-15,10,15
20482900000,3.0,5-10,5,10
20482920000,3.0,5-10,5,10
20482930000,3.0,5-10,5,10
20482940000,3.0,5-10,5,10
20482950000,3.0,5-10,5,10
20482970000,3.0,10-15,10,15
20482980000,3.0,10-15,10,15
20482990000,3.0,10-15,10,15
20483000000,3.0,10-15,10,15
20483010000,3.0,10-15,10,15
20483020000,3.0,5-10,5,10
20483030000,3.0,5-10,5,10
20483040000,3.0,5-10,5,10
20465613000,3.0,15+,15,
20467170000,3.0,15+,15,
20478260000,3.0,10-15,10,15
20478270000,3.0,10-15,10,15
20478281000,3.0,10-15,10,15
20478282000,3.0,10-15,10,15
20478290000,3.0,10-15,10,15
20478300000,3.0,10-15,10,15
20478310000,3.0,10-15,10,15
20478320000,3.0,10-15,10,15
20469350000,3.0,15+,15,
20469360000,3.0,15+,15,
20469370000,3.0,15+,15,
20469380000,3.0,15+,15,
20469390000,3.0,15+,15,
20469400000,3.0,15+,15,
20469410000,3.0,15+,15,
20469420000,3.0,15+,15,
20469430000,3.0,15+,15,
20469440000,3.0,15+,15,
20469450000,3.0,15+,15,
20469460000,3.0,15+,15,
20465631000,3.0,15+,15,
20465632000,3.0,15+,15,
20465634000,3.0,15+,15,
20465650000,3.0,15+,15,
20465661000,3.0,15+,15,
20465662000,3.0,15+,15,
20465670000,3.0,15+,15,
20478700000,3.0,10-15,10,15
20478710000,3.0,10-15,10,15
20469660000,3.0,15+,15,
20469671000,3.0,15+,15,
20469672000,3.0,15+,15,
20469680000,3.0,15+,15,
20469690000,3.0,15+,15,
20469700000,3.0,15+,15,
20469710000,3.0,15+,15,
20469720000,3.0,15+,15,
20469730000,3.0,15+,15,
20469740000,3.0,15+,15,
20469750000,3.0,15+,15,
20469760000,3.0,15+,15,
20465890000,3.0,15+,15,
20465900000,3.0,15+,15,
